Region,Contract,Month,Product,age,Insurance,Start,Paid,End
Honam,Insu,12,A,24,Full,2025-01-24,510000 ,2026-01-18
Honam,Insu,12,A,30,Full,2025-01-24,270000 ,2026-01-18
Seoul,Lease,12,A,35,Full,2025-02-19,822000 ,2025-09-02
Seoul,Lease,12,ETC,21,Full,2025-02-19,834000 ,2025-05-09
Gyeongsang,Lease,12,A,30,Swing,2025-02-20,759000 ,2025-09-14
Chungcheong,Lease,12,ETC,35,Full,2025-01-23,582000 ,2026-01-18
Gyeongsang,Lease,12,C,30,Full,2025-01-23,1155000 ,2026-01-18
Gyeongsang,Lease,12,A,35,Swing,2025-01-23,360000 ,2026-01-18
Honam,Lease,12,A,24,Full,2025-02-20,909000 ,2025-07-21
Seoul,Lease,12,A,35,Full,2025-02-20,732000 ,2025-07-25
Seoul,Lease,12,ETC,30,Liability,2025-01-23,630000 ,2026-01-18
Gyeongsang,Lease,12,ETC,30,Full,2025-06-12,2070000 ,2026-01-18
Gyeongsang,Lease,12,C,35,Full,2025-06-21,1122000 ,2026-01-18
Seoul,Lease,12,A,21,Full,2025-02-20,990000 ,2025-04-08
Seoul,Lease,12,D,35,Full,2025-07-26,693000 ,2026-01-18
Chungcheong,Lease,12,ETC,35,Full,2025-01-24,582000 ,2026-01-19
Seoul,Lease,12,A,26,Full,2025-02-20,798000 ,2025-05-13
Seoul,Lease,12,A,26,Full,2025-01-24,489000 ,2026-01-19
Gyeongsang,Lease,12,A,35,Full,2025-01-24,720000 ,2026-01-19
Seoul,Lease,12,ETC,30,Full,2025-01-24,657000 ,2026-01-19
Gyeongsang,Lease,12,A,30,Swing,2025-02-21,393000 ,2025-05-09
Seoul,Lease,12,ETC,30,Full,2025-01-24,657000 ,2026-01-19
Gyeongsang,Lease,12,ETC,35,Liability,2025-01-25,534000 ,2026-01-20
Gyeongsang,Lease,12,A,26,Swing,2025-01-25,459000 ,2026-01-20
Gyeongsang,Lease,12,A,21,Swing,2025-01-25,624000 ,2026-01-20
Seoul,Insu,12,ETC,35,Full,2025-02-20,240000 ,2025-03-18
Gyeongsang,Lease,12,A,35,Swing,2025-01-25,684000 ,2026-01-20
Honam,Insu,12,A,26,Full,2025-04-23,300000 ,2026-01-20
Gyeongsang,Car,6,B,Non,Non,2025-07-25,939000 ,2026-01-21
Seoul,Lease,12,A,35,Liability,2025-01-31,675000 ,2026-01-26
Seoul,Lease,12,ETC,35,Full,2025-02-24,705000 ,2025-10-17
Seoul,Lease,12,ETC,26,Full,2025-02-21,1680000 ,2025-08-18
Seoul,Lease,12,ETC,26,Liability,2025-01-31,441000 ,2026-01-26
Seoul,Lease,12,B,30,Full,2025-01-31,627000 ,2026-01-26
Seoul,Lease,12,A,35,Full,2025-01-31,426000 ,2026-01-26
Seoul,Lease,12,A,35,Full,2025-07-26,720000 ,2026-01-26
Honam,Lease,12,ETC,35,Full,2025-02-22,1308000 ,2025-09-25
Gyeongsang,Lease,12,C,30,Full,2025-02-01,816000 ,2026-01-27
Gyeongsang,Lease,12,C,35,Full,2025-09-16,1122000 ,2026-01-27
Gyeongsang,Lease,12,A,35,Swing,2025-02-03,684000 ,2026-01-29
Seoul,Lease,12,C,35,Full,2025-02-21,1191000 ,2025-07-11
Honam,Lease,12,A,24,Full,2025-02-03,993000 ,2026-01-29
Gyeongsang,Lease,12,A,35,Full,2025-02-22,660000 ,2025-03-05
Honam,Lease,12,A,35,Full,2025-02-21,732000 ,2025-07-21
Gyeongsang,Lease,12,ETC,30,Swing,2025-02-22,867000 ,2025-05-07
Honam,Lease,12,A,35,Full,2025-02-03,720000 ,2026-01-29
Gyeongsang,Insu,12,D,30,Full,2025-02-22,360000 ,2025-07-31
Honam,Lease,12,A,35,Full,2025-02-03,720000 ,2026-01-29
Chungcheong,Lease,12,A,35,Liability,2025-02-03,675000 ,2026-01-29
Chungcheong,Lease,12,A,35,Liability,2025-02-03,675000 ,2026-01-29
Honam,Lease,12,A,35,Full,2025-02-25,720000 ,2025-03-17
Chungcheong,Lease,12,A,35,Full,2025-02-03,720000 ,2026-01-29
Seoul,Lease,12,A,30,Full,2025-02-03,837000 ,2026-01-29
Seoul,Lease,12,A,35,Full,2025-02-03,747000 ,2026-01-29
Seoul,Lease,12,C,35,Full,2025-02-24,1191000 ,2025-09-03
Seoul,Lease,12,A,35,Full,2025-02-03,747000 ,2026-01-29
Honam,Lease,12,A,30,Full,2025-02-25,759000 ,2025-04-24
Honam,Lease,12,A,35,Full,2025-02-25,732000 ,2025-07-14
Seoul,Lease,12,A,30,Full,2025-02-03,795000 ,2026-01-29
Gyeongsang,Lease,12,A,30,Full,2025-02-27,759000 ,2025-04-21
Seoul,Lease,12,A,35,Full,2025-02-03,720000 ,2026-01-29
Seoul,Lease,12,A,35,Full,2025-02-03,720000 ,2026-01-29
Chungcheong,Lease,12,C,30,Full,2025-02-25,1134000 ,2025-03-19
Chungcheong,Lease,12,A,35,Full,2025-02-25,732000 ,2025-03-19
Gyeongsang,Lease,12,C,26,Full,2025-02-25,1167000 ,2025-04-16
Honam,Lease,12,A,26,Full,2025-02-26,798000 ,2025-04-24
Seoul,Lease,12,C,35,Full,2025-02-03,1122000 ,2026-01-29
Seoul,Lease,12,A,35,Full,2025-02-24,732000 ,2025-10-01
Seoul,Lease,12,A,35,Full,2025-02-24,732000 ,2025-10-13
Seoul,Lease,12,C,35,Full,2025-02-24,1101000 ,2025-10-01
Seoul,Lease,12,C,35,Full,2025-02-24,1101000 ,2025-10-01
Seoul,Lease,12,C,35,Full,2025-02-24,1101000 ,2025-10-11
Honam,Lease,12,ETC,21,Full,2025-02-26,1428000 ,2025-02-26
Honam,Lease,12,A,24,Full,2025-02-25,909000 ,2025-07-21
Gyeongsang,Lease,12,B,35,Swing,2025-02-03,495000 ,2026-01-29
Gyeongsang,Lease,12,A,35,Swing,2025-05-08,684000 ,2026-01-29
Chungcheong,Lease,12,C,35,Full,2025-07-02,1122000 ,2026-01-29
Gyeongsang,Lease,12,ETC,35,Full,2025-02-26,687000 ,2025-09-24
Seoul,Lease,12,A,35,Full,2025-07-16,720000 ,2026-01-29
Seoul,Lease,12,A,35,Full,2025-07-26,720000 ,2026-01-29
Gyeongsang,Lease,12,ETC,24,Liability,2025-02-26,801000 ,2025-09-05
Seoul,Lease,12,A,35,Swing,2025-09-05,684000 ,2026-01-29
Chungcheong,Lease,12,C,35,Full,2025-02-26,1122000 ,2025-07-22
Honam,Lease,12,C,30,Full,2025-02-26,1134000 ,2025-07-14
Seoul,Lease,12,A,30,Full,2025-02-04,795000 ,2026-01-30
Gyeongsang,Lease,12,A,30,Full,2025-02-04,660000 ,2026-01-30
Honam,Lease,12,A,35,Full,2025-02-26,732000 ,2025-05-22
Gyeongsang,Lease,12,A,30,Swing,2025-02-26,744000 ,2025-04-23
Gyeongsang,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Seoul,Lease,12,A,35,Full,2025-02-26,732000 ,2025-04-24
Gyeongsang,Lease,12,A,30,Full,2025-02-04,660000 ,2026-01-30
Chungcheong,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Gyeongsang,Lease,12,ETC,30,Full,2025-02-04,657000 ,2026-01-30
Gyeongsang,Lease,12,A,21,Full,2025-02-04,1122000 ,2026-01-30
Honam,Lease,12,ETC,35,Full,2025-02-28,2298000 ,2025-07-14
Gyeongsang,Lease,12,ETC,30,Liability,2025-02-04,987000 ,2026-01-30
Honam,Lease,12,A,26,Full,2025-02-04,867000 ,2026-01-30
Gyeongsang,Lease,12,A,30,Full,2025-02-04,795000 ,2026-01-30
Gyeongsang,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Honam,Lease,12,A,35,Full,2025-02-27,732000 ,2025-08-20
Honam,Lease,12,ETC,30,Full,2025-02-27,1017000 ,2025-02-27
Seoul,Lease,12,ETC,35,Full,2025-02-26,564000 ,2025-04-25
Seoul,Lease,12,C,35,Full,2025-02-26,1101000 ,2025-10-17
Gyeongsang,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Seoul,Lease,12,A,26,Full,2025-02-26,888000 ,2025-05-07
Seoul,Lease,12,C,35,Full,2025-02-28,1101000 ,2025-04-08
Chungcheong,Lease,12,B,35,Full,2025-02-04,588000 ,2026-01-30
Seoul,Lease,12,C,26,Full,2025-02-27,1167000 ,2025-07-30
Gyeongsang,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Seoul,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Seoul,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Honam,Lease,12,ETC,35,Full,2025-02-28,705000 ,2025-07-11
Honam,Lease,12,D,26,Full,2025-02-28,1239000 ,2025-03-20
Seoul,Lease,12,A,35,Full,2025-02-04,720000 ,2026-01-30
Honam,Lease,12,ETC,21,Full,2025-02-28,1428000 ,2025-08-25
Seoul,Lease,12,ETC,30,Full,2025-02-04,675000 ,2026-01-30
Seoul,Lease,12,ETC,30,Liability,2025-02-04,1011000 ,2026-01-30
Honam,Lease,12,C,35,Full,2025-02-28,1101000 ,2025-05-12
Seoul,Lease,12,A,30,Full,2025-02-04,795000 ,2026-01-30
Seoul,Lease,12,A,35,Full,2025-02-18,597000 ,2026-01-30
Seoul,Lease,12,A,26,Full,2025-03-20,867000 ,2026-01-30
Chungcheong,Lease,12,A,35,Liability,2025-05-01,675000 ,2026-01-30
Chungcheong,Lease,12,A,35,Full,2025-05-01,675000 ,2026-01-30
Chungcheong,Lease,12,A,35,Full,2025-05-01,720000 ,2026-01-30
Honam,Lease,12,A,35,Full,2025-02-28,732000 ,2025-07-21
Honam,Lease,12,A,30,Full,2025-02-28,759000 ,2025-07-21
Seoul,Lease,12,A,30,Full,2025-07-26,795000 ,2026-01-30
Gyeongsang,Lease,12,ETC,26,Full,2025-10-11,1047000 ,2026-01-30
Gyeongsang,Lease,12,ETC,26,Full,2025-02-05,714000 ,2026-01-31
Seoul,Lease,12,A,35,Full,2025-02-05,720000 ,2026-01-31
Seoul,Lease,12,A,35,Full,2025-02-05,720000 ,2026-01-31
Seoul,Lease,12,A,26,Full,2025-02-05,867000 ,2026-01-31
Honam,Insu,12,D,30,Full,2025-03-01,360000 ,2025-10-17
Seoul,Lease,12,A,26,Full,2025-02-05,558000 ,2026-01-31
Honam,Lease,12,C,35,Full,2025-03-01,1122000 ,2025-10-17
Gyeongsang,Lease,12,C,35,Full,2025-03-07,1101000 ,2025-06-12
Gyeongsang,Lease,12,ETC,21,Liability,2025-03-04,945000 ,2025-04-03
Honam,Lease,12,A,21,Full,2025-10-14,720000 ,2026-01-31
Seoul,Lease,12,A,26,Liability,2025-02-06,825000 ,2026-02-01
Seoul,Lease,12,ETC,35,Liability,2025-02-06,966000 ,2026-02-01
Gyeongsang,Lease,12,C,30,Full,2025-02-06,1155000 ,2026-02-01
Gyeongsang,Lease,12,D,30,Full,2025-03-05,1194000 ,2025-08-14
Seoul,Lease,12,A,35,Liability,2025-02-06,675000 ,2026-02-01
Gyeongsang,Lease,12,A,24,Full,2025-02-06,993000 ,2026-02-01
Gyeongsang,Lease,12,ETC,30,Full,2025-03-05,927000 ,2025-03-10
Gyeongsang,Lease,12,A,21,Swing,2025-03-05,624000 ,2025-03-10
Gyeongsang,Lease,12,A,35,Liability,2025-03-06,330000 ,2025-07-07
Gyeongsang,Lease,12,A,35,Full,2025-03-06,339000 ,2025-03-10
Gyeongsang,Lease,12,B,35,Full,2025-03-06,774000 ,2025-06-30
Gyeongsang,Lease,12,A,35,Full,2025-03-06,627000 ,2025-06-30
Gyeongsang,Lease,12,ETC,26,Liability,2025-02-06,648000 ,2026-02-01
Gyeongsang,Lease,12,A,35,Full,2025-02-06,720000 ,2026-02-01
Gyeongsang,Lease,12,A,30,Full,2025-02-06,795000 ,2026-02-01
Seoul,Lease,12,A,26,Full,2025-03-04,798000 ,2025-07-17
Chungcheong,Lease,12,A,26,Swing,2025-02-06,831000 ,2026-02-01
Seoul,Lease,12,A,30,Full,2025-02-06,795000 ,2026-02-01
Honam,Lease,12,A,30,Full,2025-03-05,759000 ,2025-10-02
Seoul,Lease,12,A,30,Full,2025-02-06,795000 ,2026-02-01
Gyeongsang,Lease,12,A,35,Full,2025-03-05,732000 ,2025-03-26
Gyeongsang,Lease,12,A,35,Full,2025-03-05,732000 ,2025-03-26
Gyeongsang,Lease,12,A,35,Full,2025-03-01,720000 ,2026-02-01
Chungcheong,Lease,12,A,26,Swing,2025-03-05,783000 ,2025-03-14
Chungcheong,Lease,12,A,26,Swing,2025-03-05,783000 ,2025-03-14
Gyeongsang,Lease,12,A,35,Full,2025-03-01,720000 ,2026-02-01
Gyeongsang,Lease,12,ETC,35,Full,2025-05-31,900000 ,2026-02-01
Gyeongsang,Lease,12,ETC,35,Full,2025-02-07,696000 ,2026-02-02
Gyeongsang,Lease,12,ETC,35,Full,2025-02-07,696000 ,2026-02-02
Gyeongsang,Insu,12,C,26,Full,2025-02-08,420000 ,2026-02-02
Seoul,Lease,12,D,21,Liability,2025-03-01,1428000 ,2025-07-29
Seoul,Lease,12,A,30,Full,2025-02-07,795000 ,2026-02-02
Honam,Lease,12,C,24,Liability,2025-03-06,1188000 ,2025-06-27
Seoul,Lease,12,A,35,Full,2025-02-07,720000 ,2026-02-02
Seoul,Lease,12,A,35,Full,2025-02-07,720000 ,2026-02-02
Seoul,Lease,12,A,30,Full,2025-07-22,759000 ,2026-02-02
Honam,Lease,12,ETC,30,Full,2025-08-15,1107000 ,2026-02-02
Honam,Lease,12,D,21,Full,2025-07-22,1428000 ,2026-02-02
Chungcheong,Lease,12,ETC,35,Full,2025-02-10,996000 ,2026-02-05
Gyeongsang,Lease,12,A,35,Full,2025-02-10,627000 ,2026-02-05
Gyeongsang,Lease,12,A,30,Swing,2025-02-10,759000 ,2026-02-05
Honam,Lease,12,C,26,Full,2025-03-05,1167000 ,2025-07-21
Gyeongsang,Lease,12,B,26,Swing,2025-03-12,864000 ,2025-06-23
Chungcheong,Lease,12,ETC,35,Full,2025-02-10,609000 ,2026-02-05
Gyeongsang,Lease,12,A,24,Full,2025-02-10,993000 ,2026-02-05
Honam,Lease,12,A,30,Full,2025-02-10,795000 ,2026-02-05
Chungcheong,Lease,12,A,35,Liability,2025-03-06,705000 ,2025-04-30
Seoul,Lease,12,A,26,Liability,2025-02-10,855000 ,2026-02-05
Seoul,Lease,12,A,35,Full,2025-02-10,357000 ,2026-02-05
Seoul,Lease,12,A,35,Swing,2025-02-10,684000 ,2026-02-05
Seoul,Lease,12,A,35,Full,2025-02-10,720000 ,2026-02-05
Seoul,Lease,12,C,35,Full,2025-03-06,1101000 ,2025-04-08
Chungcheong,Lease,12,A,35,Swing,2025-03-21,684000 ,2026-02-05
Seoul,Lease,12,D,26,Full,2025-03-05,816000 ,2025-10-17
Chungcheong,Lease,12,A,35,Full,2025-05-01,720000 ,2026-02-05
Chungcheong,Lease,12,A,35,Swing,2025-02-11,684000 ,2026-02-06
Chungcheong,Lease,12,A,35,Swing,2025-02-11,684000 ,2026-02-06
Gyeongsang,Lease,12,A,35,Swing,2025-02-11,684000 ,2026-02-06
Honam,Lease,12,A,30,Full,2025-03-07,597000 ,2025-06-24
Gyeongsang,Lease,12,ETC,35,Full,2025-03-07,582000 ,2025-04-08
Gyeongsang,Lease,12,A,35,Swing,2025-02-11,336000 ,2026-02-06
Honam,Lease,12,C,35,Full,2025-03-10,1101000 ,2025-08-28
Chungcheong,Lease,12,A,35,Full,2025-03-07,732000 ,2025-03-19
Chungcheong,Lease,12,A,35,Full,2025-03-07,732000 ,2025-04-30
Gyeongsang,Lease,12,C,35,Full,2025-02-11,1101000 ,2026-02-06
Gyeongsang,Lease,12,C,30,Liability,2025-02-11,1104000 ,2026-02-06
Gyeongsang,Lease,12,C,24,Full,2025-02-11,1236000 ,2026-02-06
Gyeongsang,Lease,12,C,30,Full,2025-02-11,1101000 ,2026-02-06
Seoul,Lease,12,C,35,Full,2025-02-11,1101000 ,2026-02-06
Seoul,Lease,12,C,26,Liability,2025-03-06,1227000 ,2025-03-19
Honam,Lease,12,C,30,Full,2025-03-10,1134000 ,2025-06-23
Seoul,Lease,12,A,26,Full,2025-02-11,798000 ,2026-02-06
Honam,Lease,12,D,35,Full,2025-03-07,1161000 ,2025-08-18
Seoul,Lease,12,A,26,Full,2025-02-11,873000 ,2026-02-06
Honam,Lease,12,C,35,Full,2025-03-07,1122000 ,2025-05-26
Honam,Lease,12,A,35,Full,2025-03-07,720000 ,2025-10-17
Honam,Lease,12,C,30,Full,2025-03-07,1155000 ,2025-07-22
Gyeongsang,Lease,12,C,35,Liability,2025-03-07,1071000 ,2025-05-29
Gyeongsang,Lease,12,ETC,35,Full,2025-05-13,582000 ,2026-02-06
Seoul,Lease,12,A,26,Full,2025-03-07,798000 ,2025-03-25
Seoul,Lease,12,C,30,Full,2025-03-07,1224000 ,2025-04-21
Seoul,Lease,12,A,30,Full,2025-03-07,759000 ,2025-07-03
Seoul,Lease,12,C,21,Full,2025-07-05,1299000 ,2026-02-06
Seoul,Lease,12,C,26,Full,2025-07-26,1167000 ,2026-02-06
Seoul,Lease,12,C,30,Full,2025-10-22,1134000 ,2026-02-06
Gyeongsang,Lease,12,ETC,26,Full,2025-02-12,897000 ,2026-02-07
Gyeongsang,Lease,12,ETC,35,Liability,2025-02-12,759000 ,2026-02-07
Seoul,Lease,12,A,35,Full,2025-02-12,732000 ,2026-02-07
Seoul,Lease,12,C,30,Full,2025-02-12,1224000 ,2026-02-07
Seoul,Lease,12,A,30,Liability,2025-03-10,768000 ,2025-06-04
Honam,Insu,12,A,35,Full,2025-06-08,195000 ,2026-02-07
Gyeongsang,Lease,12,C,35,Full,2025-03-08,1101000 ,2025-10-02
Gyeongsang,Lease,12,A,35,Full,2025-03-14,732000 ,2025-07-31
Gyeongsang,Lease,12,C,30,Full,2025-06-12,1134000 ,2026-02-07
Honam,Lease,12,C,30,Full,2025-03-11,1134000 ,2025-07-21
Gyeongsang,Lease,12,C,35,Full,2025-07-01,1101000 ,2026-02-07
Seoul,Lease,12,ETC,30,Full,2025-09-01,591000 ,2026-02-07
Honam,Lease,12,A,21,Full,2025-09-18,1080000 ,2026-02-07
Gyeongsang,Lease,12,C,35,Full,2025-02-13,1101000 ,2026-02-08
Seoul,Car,12,C,Non,Non,2025-03-10,828000 ,2025-05-02
Seoul,Lease,12,A,35,Full,2025-03-10,732000 ,2025-04-24
Seoul,Lease,12,A,35,Full,2025-03-10,822000 ,2025-05-08
Seoul,Lease,12,A,30,Full,2025-02-13,849000 ,2026-02-08
Seoul,Lease,12,ETC,35,Full,2025-02-13,744000 ,2026-02-08
Seoul,Lease,12,ETC,21,Full,2025-02-13,948000 ,2026-02-08
Gyeongsang,Lease,12,A,35,Swing,2025-02-13,717000 ,2026-02-08
Gyeongsang,Lease,12,A,35,Full,2025-03-11,339000 ,2025-07-10
Honam,Lease,12,A,26,Full,2025-02-13,798000 ,2026-02-08
Gyeongsang,Lease,12,C,35,Full,2025-02-13,1101000 ,2026-02-08
Honam,Lease,12,A,21,Liability,2025-02-13,846000 ,2026-02-08
Gyeongsang,Lease,12,C,35,Full,2025-02-13,1101000 ,2026-02-08
Honam,Lease,12,A,21,Swing,2025-03-11,537000 ,2025-06-29
Honam,Lease,12,A,24,Swing,2025-03-11,492000 ,2025-04-04
Honam,Lease,12,A,21,Swing,2025-03-11,624000 ,2025-04-04
Honam,Lease,12,A,21,Swing,2025-03-11,624000 ,2025-06-29
Honam,Lease,12,A,21,Swing,2025-03-11,777000 ,2025-06-29
Honam,Lease,12,A,30,Swing,2025-03-11,393000 ,2025-04-04
Honam,Lease,12,A,26,Swing,2025-03-11,390000 ,2025-04-04
Honam,Lease,12,A,21,Swing,2025-03-11,537000 ,2025-06-29
Honam,Lease,12,A,24,Full,2025-03-11,537000 ,2025-06-29
Seoul,Lease,12,C,35,Full,2025-02-13,1101000 ,2026-02-08
Seoul,Lease,12,ETC,26,Full,2025-02-13,849000 ,2026-02-08
Honam,Lease,12,ETC,35,Full,2025-03-11,687000 ,2025-07-11
Chungcheong,Lease,12,A,30,Liability,2025-03-11,726000 ,2025-04-30
Gyeongsang,Lease,12,ETC,30,Full,2025-03-11,927000 ,2025-10-09
Honam,Insu,12,ETC,30,Full,2025-02-14,270000 ,2026-02-08
Honam,Lease,12,A,30,Full,2025-05-14,759000 ,2026-02-08
Honam,Lease,12,A,35,Full,2025-05-27,732000 ,2026-02-08
Chungcheong,Lease,12,A,30,Full,2025-05-01,759000 ,2026-02-08
Chungcheong,Lease,12,A,35,Full,2025-05-01,732000 ,2026-02-08
Seoul,Lease,12,A,35,Full,2025-03-10,732000 ,2025-07-25
Honam,Lease,12,C,30,Full,2025-03-14,1155000 ,2025-07-26
Gyeongsang,Lease,12,C,35,Full,2025-06-12,1101000 ,2026-02-08
Gyeongsang,Lease,12,C,30,Liability,2025-07-15,1104000 ,2026-02-08
Chungcheong,Lease,12,B,26,Swing,2025-03-12,744000 ,2025-06-29
Chungcheong,Lease,12,D,21,Liability,2025-03-12,1332000 ,2025-07-07
Gyeongsang,Car,12,C,Non,Non,2025-03-12,828000 ,2026-03-07
Gyeongsang,Lease,12,C,35,Full,2025-03-12,1230000 ,2025-03-14
Gyeongsang,Lease,12,D,35,Full,2025-03-12,1161000 ,2025-07-26
Honam,Lease,12,A,26,Full,2025-07-25,798000 ,2026-02-08
Seoul,Lease,12,A,26,Full,2025-08-08,798000 ,2026-02-08
Gyeongsang,Lease,12,ETC,21,Full,2025-02-14,1089000 ,2026-02-09
Gyeongsang,Lease,12,A,35,Full,2025-02-14,720000 ,2026-02-09
Chungcheong,Lease,12,D,24,Full,2025-02-14,1062000 ,2026-02-09
Gyeongsang,Lease,12,A,30,Full,2025-02-14,759000 ,2026-02-09
Seoul,Lease,12,A,21,Liability,2025-03-12,936000 ,2025-04-04
Seoul,Lease,12,C,26,Full,2025-03-14,1167000 ,2025-05-13
Seoul,Lease,12,C,26,Full,2025-03-14,1167000 ,2025-04-23
Gyeongsang,Lease,12,A,30,Liability,2025-02-14,678000 ,2026-02-09
Gyeongsang,Lease,12,A,35,Full,2025-02-14,732000 ,2026-02-09
Seoul,Lease,12,A,35,Liability,2025-02-14,675000 ,2026-02-09
Seoul,Lease,12,A,35,Full,2025-02-14,732000 ,2026-02-09
Seoul,Lease,12,C,35,Full,2025-02-14,1191000 ,2026-02-09
Seoul,Lease,12,A,26,Full,2025-02-14,888000 ,2026-02-09
Seoul,Lease,12,A,35,Full,2025-02-14,822000 ,2026-02-09
Seoul,Lease,12,C,35,Full,2025-02-14,1101000 ,2026-02-09
Seoul,Lease,12,C,35,Full,2025-04-30,1101000 ,2026-02-09
Chungcheong,Lease,12,ETC,35,Full,2025-05-01,705000 ,2026-02-09
Seoul,Lease,12,A,35,Full,2025-03-11,732000 ,2025-07-25
Seoul,Lease,12,A,35,Liability,2025-06-19,660000 ,2026-02-09
Honam,Insu,12,A,35,Full,2025-07-02,240000 ,2026-02-09
Seoul,Lease,12,A,21,Full,2025-07-05,990000 ,2026-02-10
Gyeongsang,Lease,12,A,30,Swing,2025-02-17,744000 ,2026-02-12
Gyeongsang,Lease,12,C,35,Full,2025-03-13,1101000 ,2025-03-26
Chungcheong,Lease,12,ETC,35,Full,2025-02-17,564000 ,2026-02-12
Seoul,Lease,12,A,35,Full,2025-02-17,732000 ,2026-02-12
Gyeongsang,Lease,12,C,30,Full,2025-03-13,1155000 ,2025-10-20
Honam,Lease,12,A,21,Full,2025-03-13,720000 ,2025-10-13
Seoul,Lease,12,A,35,Full,2025-03-13,822000 ,2025-08-07
Seoul,Lease,12,A,24,Full,2025-02-17,999000 ,2026-02-12
Seoul,Lease,12,A,26,Liability,2025-02-17,810000 ,2026-02-12
Seoul,Lease,12,C,35,Full,2025-02-17,1101000 ,2026-02-12
Honam,Lease,12,A,30,Full,2025-02-25,759000 ,2026-02-12
Honam,Lease,12,C,35,Full,2025-07-02,1101000 ,2026-02-12
Seoul,Lease,12,A,35,Full,2025-03-13,732000 ,2025-07-30
Seoul,Lease,12,ETC,26,Full,2025-03-13,1077000 ,2025-07-29
Gyeongsang,Lease,12,A,35,Swing,2025-03-13,717000 ,2025-08-01
Seoul,Lease,12,A,35,Liability,2025-07-18,660000 ,2026-02-12
Seoul,Lease,12,D,35,Full,2025-07-26,867000 ,2026-02-12
Gyeongsang,Lease,12,A,30,Full,2025-03-13,795000 ,2025-07-25
Gyeongsang,Lease,12,A,35,Liability,2025-02-18,660000 ,2026-02-13
Gyeongsang,Lease,12,C,35,Liability,2025-03-14,1023000 ,2025-08-01
Chungcheong,Lease,12,A,35,Swing,2025-02-18,717000 ,2026-02-13
Chungcheong,Lease,12,C,35,Full,2025-02-18,1101000 ,2026-02-13
Gyeongsang,Lease,12,A,35,Full,2025-02-18,525000 ,2026-02-13
Seoul,Lease,12,ETC,26,Full,2025-03-14,636000 ,2025-08-14
Gyeongsang,Lease,12,C,35,Full,2025-02-18,1101000 ,2026-02-13
Honam,Insu,12,C,35,Full,2025-02-19,330000 ,2026-02-13
Seoul,Lease,12,A,26,Full,2025-02-18,798000 ,2026-02-13
Seoul,Lease,12,C,35,Full,2025-03-13,1101000 ,2025-05-14
Seoul,Insu,12,ETC,35,Full,2025-03-19,240000 ,2025-04-09
Seoul,Lease,12,C,26,Full,2025-02-18,1167000 ,2026-02-13
Seoul,Lease,12,A,21,Full,2025-02-18,990000 ,2026-02-13
Seoul,Lease,12,C,24,Liability,2025-03-20,1296000 ,2025-05-08
Seoul,Lease,12,C,30,Full,2025-03-14,1224000 ,2025-07-30
Seoul,Lease,12,C,35,Full,2025-03-14,1101000 ,2025-09-30
Honam,Lease,12,A,35,Full,2025-03-15,720000 ,2025-08-11
Seoul,Lease,12,A,35,Full,2025-03-14,732000 ,2025-07-25
Seoul,Lease,12,A,35,Full,2025-02-18,732000 ,2026-02-13
Seoul,Lease,12,A,35,Full,2025-03-14,732000 ,2025-10-13
Honam,Lease,12,D,21,Full,2025-03-15,1116000 ,2025-04-21
Seoul,Lease,12,A,26,Full,2025-02-18,798000 ,2026-02-13
Seoul,Lease,12,A,35,Full,2025-02-18,822000 ,2026-02-13
Seoul,Lease,12,A,35,Full,2025-02-18,822000 ,2026-02-13
Gyeongsang,Lease,12,ETC,35,Full,2025-03-14,831000 ,2026-02-13
Gyeongsang,Lease,12,C,30,Full,2025-05-22,1134000 ,2026-02-13
Seoul,Lease,12,A,35,Full,2025-07-26,732000 ,2026-02-13
Honam,Lease,12,A,30,Full,2025-03-18,795000 ,2025-08-18
Honam,Lease,12,B,30,Full,2025-03-18,816000 ,2025-07-07
Gyeongsang,Lease,12,C,21,Full,2025-03-18,1299000 ,2025-05-09
Gyeongsang,Lease,12,ETC,35,Liability,2025-09-05,1041000 ,2026-02-13
Seoul,Lease,12,ETC,35,Full,2025-10-17,693000 ,2026-02-13
Honam,Lease,12,C,30,Full,2025-03-18,1134000 ,2025-07-01
Seoul,Lease,12,A,26,Liability,2025-02-19,720000 ,2026-02-14
Gyeongsang,Lease,12,D,26,Liability,2025-03-18,1179000 ,2025-07-13
Gyeongsang,Lease,12,ETC,35,Full,2025-02-19,831000 ,2026-02-14
Seoul,Lease,12,A,35,Full,2025-02-19,732000 ,2026-02-14
Seoul,Lease,12,C,35,Full,2025-02-19,1101000 ,2026-02-14
Gyeongsang,Lease,12,C,24,Liability,2025-06-03,1206000 ,2026-02-14
Gyeongsang,Lease,12,C,35,Full,2025-06-12,1101000 ,2026-02-14
Honam,Lease,12,C,35,Full,2025-10-21,1101000 ,2026-02-14
Seoul,Lease,12,C,26,Liability,2025-02-20,1137000 ,2026-02-15
